1,25084,4515
2,24902,0
3,27032,50709
4,25095,4783
5,24902,0
6,24902,22
7,24902,22
8,25132,5689
9,24903,36
10,24997,2363
11,24903,45
12,24935,827
13,24902,0
14,24903,45
15,25047,3587
16,24902,22
17,24903,35
18,24916,363
19,24902,0
20,24904,57
21,24909,176
22,24907,139
23,24902,18
24,24902,0
25,24902,9
26,24902,13
27,24929,688
28,24903,40
29,24902,0
30,24902,9
31,24902,9
32,24902,0
33,24902,18
34,25072,4226
35,24902,13
36,24939,918
37,24902,22
38,24991,2209
39,24904,62
40,24903,36
41,24902,0
42,24902,0
43,24903,35
44,24902,0
45,24995,2318
46,24926,618
47,24902,9
48,24903,45
49,24924,545
50,24985,2064
51,24990,2192
52,24904,58
53,24902,18
54,24992,2238
55,24902,0
56,24902,9
57,24903,27
58,24902,9
59,25145,6014
60,24902,18
61,24902,0
62,25570,16373
63,24910,213
64,24902,0
65,24902,18
66,24902,18
67,24931,727
68,24907,129
69,24902,0
70,25019,2909
71,24904,63
72,24914,309
73,24902,0
74,24902,9
75,24903,27
76,24904,54
77,24902,0
78,24902,0
79,24902,9
80,24902,22
81,24902,0
82,24916,356
83,24902,0
84,24902,13
85,24902,9
86,24904,62
87,24902,9
88,24918,410
89,24902,9
90,24902,9
91,24902,18
92,24904,66
93,24902,0
94,24903,44
95,24907,127
96,24961,1464
97,24905,88
98,24920,458
99,24902,0
100,24935,838
101,25010,2690
102,24902,0
103,24903,35
104,24926,609
105,24902,0
106,24902,0
107,24903,27
108,24906,109
109,25216,7751
110,24908,152
111,24902,0
112,24902,0
113,24932,763
114,25432,13023
115,24902,18
116,24906,107
117,25042,3487
118,24902,22
119,24902,9
120,24936,862
121,24903,45
122,24903,40
123,24902,0
124,24902,0
125,24903,27
126,24903,36
127,24902,0
128,24902,9
129,24948,1147
130,25069,4129
131,24902,0
132,24902,0
133,25028,3118
134,25003,2518
135,24902,13
136,25225,7980
137,24987,2109
138,24902,0
139,24903,36
140,24902,0
141,25111,5167
142,24902,18
143,24902,0
144,24903,27
145,24902,0
146,24903,27
147,24903,27
148,24922,513
149,24905,93
150,24902,18
151,24903,27
152,24903,27
153,25180,6862
154,24902,0
155,24979,1922
156,24902,18
157,27043,50959
158,24931,722
159,24918,418
160,24903,31
161,24911,227
162,27018,50385
163,24904,57
164,24903,31
165,24903,40
166,25011,2706
167,24997,2359
168,24904,70
169,25393,12081
170,24951,1231
171,24902,9
172,24902,0
173,24984,2040
174,24956,1342
175,24902,0
176,24923,531
177,24902,0
178,25068,4115
179,24902,0
180,24902,0
181,24983,2018
182,25033,3265
183,24902,0
184,24904,59
185,24902,0
186,24902,0
187,24903,31
188,25058,3881
189,24902,9
190,24904,58
191,24902,0
192,24919,427
193,24902,0
194,24903,31
195,24903,35
196,25005,2567
197,24902,0
198,24902,9
199,24902,9
200,25054,3768
201,24903,36
202,24902,9
203,24902,9
204,24944,1059
205,25188,7061
206,24902,18
207,24902,9
208,24902,18
209,24902,9
210,24902,0
211,24904,58
212,25050,3667
213,25031,3208
214,24904,63
215,24961,1464
216,24903,48
217,24988,2148
218,24902,18
219,24902,0
220,24906,105
221,24902,13
222,24903,36
223,24902,0
224,24902,22
225,25002,2488
226,24903,49
227,24979,1918
228,24902,0
229,24902,13
230,24926,609
231,24952,1245
232,24902,9
233,24955,1318
234,24963,1518
235,24902,0
236,24903,31
237,24996,2342
238,24963,1518
239,25768,21118
240,24939,929
241,24902,0
242,24902,22
243,24902,9
244,24902,0
245,24924,555
246,24902,22
247,24912,249
248,24902,0
249,24902,0
250,24975,1827
251,24902,18
252,24903,27
253,24902,9
254,25068,4104
255,24902,0
256,24927,627
257,24902,0
258,24911,247
259,24902,22
260,24935,822
261,24922,518
262,24906,109
263,24902,0
264,24902,18
265,24902,0
266,24983,2029
267,24902,0
268,24902,9
