1,12527,0
2,12527,0
3,12512,72
4,12527,0
5,12527,0
6,12527,0
7,12527,0
8,12527,0
9,12527,0
10,12493,160
11,12527,0
12,12527,0
13,12527,0
14,12527,0
15,12527,0
16,12486,190
17,12517,48
18,12527,0
19,12527,0
20,12522,24
21,12512,72
22,12527,0
23,12527,0
24,12527,0
25,12498,135
26,12527,0
27,12507,92
28,12527,0
29,12522,24
30,12527,0
31,12527,0
32,12522,24
33,12527,0
34,12527,0
35,12527,0
36,12510,80
37,12527,0
38,12522,24
39,12521,28
40,12527,0
41,12527,0
42,12527,0
43,12527,0
44,12527,0
45,12527,0
46,12512,72
47,12506,96
48,12527,0
49,12496,144
50,12527,0
51,12527,0
52,12486,192
53,12527,0
54,12527,0
55,12527,0
56,12527,0
57,12527,0
58,12527,0
59,12527,0
60,12527,0
61,12527,0
62,12506,96
63,12509,84
64,12527,0
65,12506,96
66,12527,0
67,12527,0
68,12522,24
69,12519,36
70,12527,0
71,12512,72
72,12527,0
73,12527,0
74,12527,0
75,12527,0
76,12527,0
77,12522,24
78,12506,96
79,12517,48
80,12527,0
81,12527,0
82,12527,0
83,12527,0
84,12522,24
85,12508,88
86,12527,0
87,12527,0
88,12527,0
89,12527,0
90,12527,0
91,12522,24
92,12527,0
93,12527,0
94,12527,0
95,12515,56
96,12527,0
97,12522,24
98,12527,0
99,12527,0
100,12527,0
101,12527,0
102,12527,0
103,12527,0
104,12517,48
105,12527,0
106,12522,24
107,12505,104
108,12506,96
109,12527,0
110,12521,28
111,12527,0
112,12522,24
113,12527,0
114,12527,0
115,12527,0
116,12527,0
117,12527,0
118,12527,0
119,12527,0
120,12527,0
121,12527,0
122,12522,24
123,12527,0
124,12527,0
125,12522,24
126,12521,28
127,12527,0
128,12494,156
129,12527,0
130,12527,0
131,12527,0
132,12527,0
133,12527,0
134,12527,0
135,12527,0
136,12527,0
137,12527,0
138,12527,0
139,12505,104
140,12527,0
141,12527,0
142,12506,96
143,12527,0
144,12527,0
145,12515,56
146,12522,24
147,12527,0
148,12522,24
149,12527,0
150,12527,0
151,12527,0
152,12527,0
153,12527,0
154,12527,0
155,12527,0
156,12521,28
157,12527,0
158,12527,0
159,12527,0
160,12527,0
161,12527,0
162,12527,0
163,12521,28
164,12527,0
165,12512,72
166,12527,0
167,12527,0
168,12519,36
169,12527,0
170,12527,0
171,12517,48
172,12527,0
173,12521,28
174,12527,0
175,12527,0
176,12527,0
177,12527,0
178,12512,72
179,12527,0
180,12527,0
181,12527,0
182,12527,0
183,12527,0
184,12517,48
185,12527,0
186,12522,24
187,12527,0
188,12527,0
189,12521,28
190,12498,136
191,12527,0
192,12527,0
193,12047,2274
194,12527,0
195,12501,120
196,12527,0
197,3651,71774
198,12527,0
199,12527,0
200,12522,24
201,12527,0
202,12527,0
203,12527,0
204,12522,24
205,12522,24
206,12497,140
207,12522,24
208,12527,0
209,12527,0
210,12522,24
