1,25048,3478
2,25699,168
3,25595,694
4,25195,2724
5,24912,4180
6,25727,28
7,21682,22080
8,25718,72
9,25686,233
10,25703,148
11,25655,392
12,25728,24
13,25331,2028
14,25704,144
15,24915,4164
16,25709,120
17,25253,2428
18,24630,5644
19,25711,108
20,25627,530
21,25716,84
22,21354,24042
23,25727,28
24,25711,108
25,25677,280
26,25170,2850
27,25688,224
28,25691,208
29,25706,136
30,25712,102
31,3671,250992
32,25712,104
33,25544,948
34,25694,196
35,25534,998
36,25644,444
37,24801,4756
38,25680,264
39,25727,28
40,25249,2448
41,25714,96
42,23756,10302
43,25591,712
44,25070,3362
45,24039,8776
46,25475,1300
47,25607,632
48,24432,6684
49,25714,96
50,25718,76
51,23821,9952
52,25723,48
53,25721,60
54,25723,48
55,25395,1704
56,25678,274
57,25710,112
58,25147,2970
59,23931,9354
60,25639,472
61,25707,128
62,25649,420
63,25682,256
64,25604,648
65,25728,24
66,25256,2408
67,25576,788
68,25733,0
69,25733,0
70,25708,124
71,25721,60
72,25672,304
73,25705,138
74,24821,4652
75,25594,696
76,25710,112
77,25728,24
78,25709,120
79,25693,200
80,25709,120
81,25723,48
82,25721,60
83,25556,890
84,25702,156
85,25718,76
86,25723,48
87,25663,352
88,25692,204
89,25716,86
90,24034,8802
91,25703,148
92,25648,424
93,25688,226
94,25194,2726
95,25675,288
96,25718,76
97,25695,188
98,25704,144
99,25714,96
100,25339,1988
101,25703,148
102,25639,470
103,25694,196
104,25674,296
105,25728,24
106,25716,84
107,25692,204
108,25733,0
109,23971,9140
110,25464,1354
111,23581,11256
112,25703,148
113,25726,36
114,25602,656
115,25662,356
116,25716,84
117,19408,36356
118,25722,56
119,25298,2198
120,25694,192
121,25702,156
122,25699,168
123,22976,14608
124,25567,832
125,25718,72
126,25572,808
127,22782,15700
128,25733,0
129,25733,0
130,25073,3350
131,25668,324
132,25650,416
133,24966,3898
134,25484,1254
135,25687,228
136,25698,176
137,21303,24352
138,25164,2882
139,25686,236
140,25149,2960
141,25300,2188
142,25711,108
143,22901,15030
144,20668,28252
145,25691,210
146,25202,2684
147,25456,1392
148,25057,3432
149,25370,1828
150,25726,36
151,25648,424
152,25534,998
153,25718,72
154,25482,1264
155,25391,1724
156,25712,104
157,20889,26880
158,25701,158
159,25639,472
160,24865,4422
161,25418,1584
162,25127,3072
163,24455,6564
164,25700,164
165,25722,56
166,25722,52
167,25700,164
168,24485,6408
169,25717,80
170,25659,372
171,24263,7580
172,25718,76
173,25722,56
174,21109,25532
175,25445,1448
176,25717,80
177,24763,4954
178,25694,196
179,25718,76
180,25682,256
181,24365,7038
182,25326,2052
183,23566,11336
184,16415,57946
185,25692,204
186,25506,1142
187,25715,88
188,25709,120
189,25733,0
190,25703,150
191,25720,64
192,25703,148
193,24084,8534
194,25733,0
195,25698,172
196,25662,356
197,25704,144
198,25691,208
199,24986,3794
200,24628,5658
201,25101,3202
202,25666,336
203,25726,36
204,25630,514
205,24275,7518
206,25716,84
207,25711,110
208,25706,132
209,25690,212
210,25716,84
211,25293,2224
212,25682,256
213,25714,92
214,25663,352
215,25708,124
216,25723,48
217,24135,8260
218,23675,10742
219,25663,348
220,23964,9180
221,25728,24
222,25712,104
223,25227,2556
224,25698,172
225,25677,278
226,24326,7244
227,25728,24
228,25703,148
229,25356,1900
230,25593,700
231,25071,3356
232,25031,3564
233,25393,1714
234,25638,474
235,25278,2300
236,25276,2310
237,25718,72
238,25714,96
239,25728,24
240,23428,12096
241,25684,244
242,25073,3348
243,23313,12728
244,25210,2644
245,25723,48
246,25696,184
247,25715,88
248,25726,36
249,25718,76
250,25111,3154
251,25704,146
252,25733,0
253,25069,3366
254,24213,7844
255,25727,28
256,25105,3184
257,25247,2456
258,25723,48
259,25733,0
260,25697,180
261,25647,432
262,25717,80
263,25375,1806
264,25726,36
265,25159,2904
266,25703,148
267,25208,2656
268,25700,164
269,25671,312
270,25455,1398
271,25711,108
272,25610,614
273,25718,76
274,25574,800
275,25733,0
276,25721,60
277,25726,36
278,25701,160
279,25490,1222
280,25687,228
281,25426,1546
282,25727,28
283,25707,128
284,25680,264
285,25727,28
286,24303,7368
287,25722,56
288,25650,416
289,25669,320
290,25706,136
291,25692,204
292,25722,52
293,15148,68304
294,25733,0
295,25706,132
296,25191,2744
297,25396,1696
298,25674,296
299,22830,15426
300,25733,0
301,23849,9800
302,25727,28
303,25733,0
304,25686,232
305,25676,284
306,21365,23976
307,25699,168
308,25721,60
309,25685,240
310,25418,1586
311,25723,48
312,25327,2048
313,25161,2896
314,25723,48
315,25682,252
316,25433,1508
317,25733,0
318,25723,48
319,25706,132
320,25018,3632
321,25396,1698
322,25685,240
323,25359,1884
324,25722,56
325,25706,132
326,25733,0
327,25503,1156
328,25701,160
329,24991,3770
330,25722,52
331,25098,3220
332,25686,232
333,23633,10970
334,25643,448
335,25707,128
336,25497,1188
337,24982,3818
338,25669,320
